ride_date,day_of_week,month,avg_duration_min,num_rides,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in
2015-12-26,Saturday,12,23.21,13914,54.5,64.0,50.0,7.7,0.03
2015-09-13,Sunday,9,20.11,34794,72.6,79.0,68.0,8.8,0.22
2015-02-10,Tuesday,2,10.64,10328,29.9,39.0,26.1,11.0,0.04
2015-03-31,Tuesday,3,12.69,14250,42.8,55.0,34.0,9.6,0.0
2015-03-14,Saturday,3,12.15,3906,43.6,51.8,37.4,7.1,0.21
2015-12-01,Tuesday,12,12.88,18399,47.1,53.6,44.1,9.6,0.13
2015-12-22,Tuesday,12,13.47,22941,56.8,62.6,55.0,6.4,0.0
2018-01-13,Saturday,1,11.61,17760,41.7,60.1,25.0,14.4,0.79
2018-05-14,Monday,5,15.9,64729,58.4,71.1,52.0,5.0,0.1
2018-01-23,Tuesday,1,13.4,28797,44.8,59.0,35.6,9.1,0.03
2018-02-12,Monday,2,18.19,35139,48.1,63.0,41.0,11.4,0.99
2018-04-27,Friday,4,12.33,39154,54.5,70.0,48.9,8.1,0.17
2018-02-24,Saturday,2,14.26,25550,46.7,54.0,36.0,7.4,0.07
2018-04-28,Saturday,4,21.1,56745,56.7,66.0,48.9,6.2,0.05
2018-04-25,Wednesday,4,17.29,31214,56.1,66.0,46.0,10.4,0.42
2018-04-16,Monday,4,13.66,26289,46.6,61.0,39.0,18.1,1.24
2018-04-15,Sunday,4,12.31,20440,44.4,69.1,39.0,18.4,0.0
2018-03-20,Tuesday,3,11.49,35532,35.9,46.9,30.9,9.8,0.0
2018-01-09,Tuesday,1,13.09,25091,35.5,43.0,18.0,11.2,0.0
2018-05-05,Saturday,5,24.56,63329,70.3,84.0,61.0,11.2,0.0
2018-05-02,Wednesday,5,16.61,76773,76.9,89.1,66.0,10.3,0.0
2018-01-15,Monday,1,11.04,17637,21.6,30.0,15.1,12.2,0.0
2018-02-03,Saturday,2,12.37,18385,22.4,39.0,17.1,13.5,0.18
2018-02-19,Monday,2,12.83,25677,41.5,48.9,33.1,5.6,0.02
2018-01-19,Friday,1,11.87,30525,31.2,39.0,19.9,9.6,0.0
2018-03-17,Saturday,3,17.89,27672,36.4,48.0,28.9,14.8,0.0
2018-04-11,Wednesday,4,12.48,48612,44.4,52.0,37.9,6.9,0.0
2018-05-03,Thursday,5,20.44,69056,82.3,93.0,64.9,10.8,0.0
2018-03-06,Tuesday,3,13.19,42689,39.5,46.9,34.0,8.2,0.0
2018-03-05,Monday,3,11.71,36774,37.5,44.1,35.1,15.7,0.0
2018-01-10,Wednesday,1,11.87,28252,34.2,43.0,26.1,6.1,0.0
2018-01-29,Monday,1,11.98,36799,42.8,54.0,39.0,8.8,0.08
2018-05-17,Thursday,5,15.31,49789,60.2,73.4,55.0,6.0,0.64
2018-03-21,Wednesday,3,12.19,3755,35.7,39.9,30.9,15.1,0.0
2018-05-22,Tuesday,5,13.95,48508,64.6,79.0,55.9,5.0,0.0
2018-02-04,Sunday,2,11.17,13959,34.8,45.0,17.1,8.2,0.0
2018-05-18,Friday,5,17.44,63113,64.9,73.0,55.0,8.9,0.02
2018-02-16,Friday,2,11.97,29191,56.1,61.0,44.1,9.1,0.16
2018-02-02,Friday,2,10.91,26313,33.4,45.0,21.9,13.7,0.23
2018-03-28,Wednesday,3,12.54,42520,43.7,52.0,35.1,5.5,0.04
